fibrosis_type,fiber_angle_deg,density,seed,atpi,final_time_ms
uniform,30,0.35,45588,2.0,0.0
uniform,30,0.35,31886,2.0,1000.0
uniform,30,0.35,4383,2.0,0.0
uniform,30,0.35,33200,2.0,1000.0
uniform,30,0.35,65344,2.0,1000.0
uniform,30,0.35,61010,2.0,1000.0
uniform,30,0.35,47678,2.0,1000.0
uniform,30,0.35,66684,2.0,0.0
uniform,30,0.35,76232,2.0,1000.0
uniform,30,0.35,26255,2.0,1000.0
uniform,30,0.35,73096,2.0,1000.0
uniform,30,0.35,43438,2.0,1000.0
uniform,30,0.35,5098,2.0,0.0
uniform,30,0.35,16858,2.0,1000.0
uniform,30,0.35,31828,2.0,0.0
uniform,30,0.35,18561,2.0,1000.0
uniform,30,0.35,37106,2.0,1000.0
uniform,30,0.35,95865,2.0,0.0
uniform,30,0.35,6797,2.0,0.0
uniform,30,0.35,85634,2.0,1000.0
uniform,30,0.35,3677,2.0,0.0
uniform,30,0.35,94215,2.0,1000.0
uniform,30,0.35,67389,2.0,1000.0
uniform,30,0.35,58477,2.0,1000.0
uniform,30,0.35,41169,2.0,1000.0
uniform,30,0.35,44373,2.0,0.0
uniform,30,0.35,13391,2.0,1000.0
uniform,30,0.35,13265,2.0,1000.0
uniform,30,0.35,92885,2.0,1000.0
uniform,30,0.35,56788,2.0,0.0
uniform,30,0.35,44442,2.0,0.0
uniform,30,0.35,29545,2.0,1000.0
uniform,30,0.35,4443,2.0,1000.0
uniform,30,0.35,39454,2.0,1000.0
uniform,30,0.35,10608,2.0,0.0
uniform,30,0.35,86974,2.0,0.0
uniform,30,0.35,83746,2.0,1000.0
uniform,30,0.35,86361,2.0,1000.0
uniform,30,0.35,42449,2.0,0.0
uniform,30,0.35,253,2.0,1000.0
uniform,30,0.35,94754,2.0,0.0
uniform,30,0.35,91205,2.0,1000.0
uniform,30,0.35,59127,2.0,1000.0
uniform,30,0.35,78940,2.0,0.0
uniform,30,0.35,68847,2.0,1000.0
uniform,30,0.35,55604,2.0,0.0
uniform,30,0.35,99258,2.0,1000.0
uniform,30,0.35,44717,2.0,1000.0
uniform,30,0.35,85405,2.0,1000.0
uniform,30,0.35,15192,2.0,1000.0
uniform,30,0.35,63894,2.0,1000.0
uniform,30,0.35,57098,2.0,0.0
uniform,30,0.35,11035,2.0,0.0
uniform,30,0.35,61603,2.0,1000.0
uniform,30,0.35,5779,2.0,1000.0
uniform,30,0.35,30615,2.0,1000.0
uniform,30,0.35,35184,2.0,1000.0
uniform,30,0.35,52447,2.0,1000.0
uniform,30,0.35,19117,2.0,1000.0
uniform,30,0.35,18934,2.0,1000.0
uniform,30,0.35,28902,2.0,1000.0
uniform,30,0.35,11524,2.0,1000.0
uniform,30,0.4,45240,2.0,0.0
uniform,30,0.4,23230,2.0,0.0
uniform,30,0.4,65155,2.0,1000.0
uniform,30,0.4,82809,2.0,0.0
uniform,30,0.4,5677,2.0,1000.0
uniform,30,0.4,52796,2.0,1000.0
uniform,30,0.4,46897,2.0,0.0
uniform,30,0.4,90559,2.0,0.0
uniform,30,0.4,38775,2.0,0.0
uniform,30,0.4,16756,2.0,0.0
uniform,30,0.4,29551,2.0,0.0
uniform,30,0.4,73575,2.0,1000.0
uniform,30,0.4,1104,2.0,0.0
uniform,30,0.4,90527,2.0,0.0
uniform,30,0.4,98995,2.0,0.0
uniform,30,0.4,35564,2.0,0.0
uniform,30,0.4,87119,2.0,1000.0
uniform,30,0.4,81477,2.0,1000.0
uniform,30,0.4,5862,2.0,0.0
uniform,30,0.4,66578,2.0,0.0
uniform,30,0.4,82077,2.0,1000.0
uniform,30,0.4,24294,2.0,0.0
uniform,30,0.4,68937,2.0,0.0
uniform,30,0.4,78434,2.0,0.0
uniform,30,0.4,49941,2.0,0.0
uniform,30,0.4,77737,2.0,0.0
uniform,30,0.4,71425,2.0,0.0
uniform,30,0.4,49360,2.0,0.0
uniform,30,0.4,87525,2.0,0.0
uniform,30,0.4,58591,2.0,1000.0
uniform,30,0.4,25439,2.0,0.0
uniform,30,0.4,62885,2.0,0.0
uniform,30,0.4,56,2.0,0.0
uniform,30,0.4,51267,2.0,0.0
uniform,30,0.4,40086,2.0,0.0
uniform,30,0.4,46016,2.0,0.0
uniform,30,0.4,38158,2.0,0.0
uniform,30,0.4,78286,2.0,0.0
uniform,30,0.4,45588,2.0,0.0
uniform,30,0.4,31886,2.0,0.0
uniform,30,0.4,4383,2.0,1000.0
uniform,30,0.4,33200,2.0,0.0
uniform,30,0.4,65344,2.0,0.0
uniform,30,0.4,61010,2.0,0.0
uniform,30,0.4,47678,2.0,0.0
uniform,30,0.4,66684,2.0,1000.0
uniform,30,0.4,76232,2.0,0.0
uniform,30,0.4,26255,2.0,0.0
uniform,30,0.4,73096,2.0,0.0
uniform,30,0.4,43438,2.0,0.0
uniform,30,0.4,5098,2.0,0.0
uniform,30,0.4,16858,2.0,0.0
uniform,30,0.4,31828,2.0,0.0
uniform,30,0.4,18561,2.0,0.0
uniform,30,0.4,37106,2.0,0.0
uniform,30,0.4,95865,2.0,1000.0
uniform,30,0.4,6797,2.0,1000.0
uniform,30,0.4,85634,2.0,0.0
uniform,30,0.4,3677,2.0,1000.0
uniform,30,0.4,94215,2.0,0.0
uniform,30,0.4,67389,2.0,0.0
uniform,30,0.4,58477,2.0,0.0
uniform,30,0.4,41169,2.0,0.0
uniform,30,0.4,44373,2.0,0.0
uniform,30,0.4,13391,2.0,0.0
uniform,30,0.4,13265,2.0,0.0
uniform,30,0.4,92885,2.0,1000.0
uniform,30,0.4,56788,2.0,1000.0
uniform,30,0.4,44442,2.0,0.0
uniform,30,0.4,29545,2.0,0.0
uniform,30,0.4,4443,2.0,0.0
uniform,30,0.4,39454,2.0,1000.0
uniform,30,0.4,10608,2.0,0.0
uniform,30,0.4,86974,2.0,0.0
uniform,30,0.4,83746,2.0,0.0
uniform,30,0.4,86361,2.0,0.0
uniform,30,0.4,42449,2.0,0.0
uniform,30,0.4,253,2.0,0.0
uniform,30,0.4,94754,2.0,0.0
uniform,30,0.4,91205,2.0,0.0
uniform,30,0.4,59127,2.0,0.0
uniform,30,0.4,78940,2.0,0.0
uniform,30,0.4,68847,2.0,0.0
uniform,30,0.4,55604,2.0,0.0
uniform,30,0.4,99258,2.0,0.0
uniform,30,0.4,44717,2.0,0.0
uniform,30,0.4,85405,2.0,0.0
uniform,30,0.4,15192,2.0,0.0
uniform,30,0.4,63894,2.0,0.0
uniform,30,0.4,57098,2.0,1000.0
uniform,30,0.4,11035,2.0,1000.0
uniform,30,0.4,61603,2.0,0.0
uniform,30,0.4,5779,2.0,0.0
uniform,30,0.4,30615,2.0,0.0
uniform,30,0.4,35184,2.0,1000.0
uniform,30,0.4,52447,2.0,0.0
uniform,30,0.4,19117,2.0,0.0
uniform,30,0.4,18934,2.0,0.0
uniform,30,0.4,28902,2.0,0.0
uniform,30,0.4,11524,2.0,0.0
uniform,30,0.45,45240,2.0,0.0
uniform,30,0.45,23230,2.0,0.0
uniform,30,0.45,65155,2.0,0.0
uniform,30,0.45,82809,2.0,0.0
uniform,30,0.45,5677,2.0,0.0
uniform,30,0.45,52796,2.0,0.0
uniform,30,0.45,46897,2.0,0.0
uniform,30,0.45,90559,2.0,0.0
uniform,30,0.45,38775,2.0,0.0
uniform,30,0.45,16756,2.0,0.0
uniform,30,0.45,29551,2.0,0.0
uniform,30,0.45,73575,2.0,0.0
uniform,30,0.45,1104,2.0,0.0
uniform,30,0.45,90527,2.0,0.0
uniform,30,0.45,98995,2.0,0.0
uniform,30,0.45,35564,2.0,0.0
uniform,30,0.45,87119,2.0,0.0
uniform,30,0.45,81477,2.0,0.0
uniform,30,0.45,5862,2.0,0.0
uniform,30,0.45,66578,2.0,0.0
uniform,30,0.45,82077,2.0,0.0
uniform,30,0.45,24294,2.0,0.0
uniform,30,0.45,68937,2.0,0.0
uniform,30,0.45,78434,2.0,0.0
uniform,30,0.45,49941,2.0,0.0
uniform,30,0.45,77737,2.0,0.0
uniform,30,0.45,71425,2.0,0.0
uniform,30,0.45,49360,2.0,0.0
uniform,30,0.45,87525,2.0,0.0
uniform,30,0.45,58591,2.0,0.0
uniform,30,0.45,25439,2.0,0.0
uniform,30,0.45,62885,2.0,0.0
uniform,30,0.45,56,2.0,0.0
uniform,30,0.45,51267,2.0,0.0
uniform,30,0.45,40086,2.0,0.0
uniform,30,0.45,46016,2.0,0.0
uniform,30,0.45,38158,2.0,0.0
uniform,30,0.45,78286,2.0,0.0
uniform,30,0.45,45588,2.0,0.0
uniform,30,0.45,31886,2.0,0.0
uniform,30,0.45,4383,2.0,0.0
uniform,30,0.45,33200,2.0,0.0
uniform,30,0.45,65344,2.0,0.0
uniform,30,0.45,61010,2.0,0.0
uniform,30,0.45,47678,2.0,0.0
uniform,30,0.45,66684,2.0,0.0
uniform,30,0.45,76232,2.0,0.0
uniform,30,0.45,26255,2.0,0.0
uniform,30,0.45,73096,2.0,0.0
uniform,30,0.45,43438,2.0,0.0
uniform,30,0.45,5098,2.0,0.0
uniform,30,0.45,16858,2.0,0.0
uniform,30,0.45,31828,2.0,0.0
uniform,30,0.45,18561,2.0,0.0
uniform,30,0.45,37106,2.0,0.0
uniform,30,0.45,95865,2.0,0.0
uniform,30,0.45,6797,2.0,0.0
uniform,30,0.45,85634,2.0,0.0
uniform,30,0.45,3677,2.0,0.0
uniform,30,0.45,94215,2.0,0.0
uniform,30,0.45,67389,2.0,0.0
uniform,30,0.45,58477,2.0,0.0
uniform,30,0.45,41169,2.0,0.0
uniform,30,0.45,44373,2.0,0.0
uniform,30,0.45,13391,2.0,0.0
uniform,30,0.45,13265,2.0,0.0
uniform,30,0.45,92885,2.0,0.0
uniform,30,0.45,56788,2.0,0.0
uniform,30,0.45,44442,2.0,0.0
uniform,30,0.45,29545,2.0,0.0
uniform,30,0.45,4443,2.0,0.0
uniform,30,0.45,39454,2.0,0.0
uniform,30,0.45,10608,2.0,0.0
uniform,30,0.45,86974,2.0,0.0
uniform,30,0.45,83746,2.0,0.0
uniform,30,0.45,86361,2.0,0.0
uniform,30,0.45,42449,2.0,0.0
uniform,30,0.45,253,2.0,0.0
uniform,30,0.45,94754,2.0,0.0
uniform,30,0.45,91205,2.0,0.0
uniform,30,0.45,59127,2.0,0.0
uniform,30,0.45,78940,2.0,0.0
uniform,30,0.45,68847,2.0,0.0
uniform,30,0.45,55604,2.0,0.0
uniform,30,0.45,99258,2.0,0.0
uniform,30,0.45,44717,2.0,0.0
uniform,30,0.45,85405,2.0,0.0
uniform,30,0.45,15192,2.0,0.0
uniform,30,0.45,63894,2.0,0.0
uniform,30,0.45,57098,2.0,0.0
uniform,30,0.45,11035,2.0,0.0
uniform,30,0.45,61603,2.0,0.0
uniform,30,0.45,5779,2.0,0.0
uniform,30,0.45,30615,2.0,0.0
uniform,30,0.45,35184,2.0,0.0
uniform,30,0.45,52447,2.0,0.0
uniform,30,0.45,19117,2.0,0.0
uniform,30,0.45,18934,2.0,0.0
uniform,30,0.45,28902,2.0,0.0
uniform,30,0.45,11524,2.0,0.0
uniform,30,0.5,45240,2.0,0.0
uniform,30,0.5,23230,2.0,0.0
uniform,30,0.5,65155,2.0,0.0
uniform,30,0.5,82809,2.0,0.0
uniform,30,0.5,5677,2.0,0.0
uniform,30,0.5,52796,2.0,0.0
uniform,30,0.5,46897,2.0,0.0
uniform,30,0.5,90559,2.0,0.0
uniform,30,0.5,38775,2.0,0.0
uniform,30,0.5,16756,2.0,0.0
uniform,30,0.5,29551,2.0,0.0
uniform,30,0.5,73575,2.0,0.0
uniform,30,0.5,1104,2.0,0.0
uniform,30,0.5,90527,2.0,0.0
uniform,30,0.5,98995,2.0,0.0
uniform,30,0.5,35564,2.0,0.0
uniform,30,0.5,87119,2.0,0.0
uniform,30,0.5,81477,2.0,0.0
uniform,30,0.5,5862,2.0,0.0
uniform,30,0.5,66578,2.0,0.0
uniform,30,0.5,82077,2.0,0.0
uniform,30,0.5,24294,2.0,0.0
uniform,30,0.5,68937,2.0,0.0
uniform,30,0.5,78434,2.0,0.0
uniform,30,0.5,49941,2.0,0.0
uniform,30,0.5,77737,2.0,0.0
uniform,30,0.5,71425,2.0,0.0
uniform,30,0.5,49360,2.0,0.0
uniform,30,0.5,87525,2.0,0.0
uniform,30,0.5,58591,2.0,0.0
uniform,30,0.5,25439,2.0,0.0
uniform,30,0.5,62885,2.0,0.0
uniform,30,0.5,56,2.0,0.0
uniform,30,0.5,51267,2.0,0.0
uniform,30,0.5,40086,2.0,0.0
uniform,30,0.5,46016,2.0,0.0
uniform,30,0.5,38158,2.0,0.0
uniform,30,0.5,78286,2.0,0.0
uniform,30,0.5,45588,2.0,0.0
uniform,30,0.5,31886,2.0,0.0
uniform,30,0.5,4383,2.0,0.0
uniform,30,0.5,33200,2.0,0.0
uniform,30,0.5,65344,2.0,0.0
uniform,30,0.5,61010,2.0,0.0
uniform,30,0.5,47678,2.0,0.0
uniform,30,0.5,66684,2.0,0.0
uniform,30,0.5,76232,2.0,0.0
uniform,30,0.5,26255,2.0,0.0
uniform,30,0.5,73096,2.0,0.0
uniform,30,0.5,43438,2.0,0.0
uniform,30,0.5,5098,2.0,0.0
uniform,30,0.5,16858,2.0,0.0
uniform,30,0.5,31828,2.0,0.0
uniform,30,0.5,18561,2.0,0.0
uniform,30,0.5,37106,2.0,0.0
uniform,30,0.5,95865,2.0,0.0
uniform,30,0.5,6797,2.0,0.0
uniform,30,0.5,85634,2.0,0.0
uniform,30,0.5,3677,2.0,0.0
uniform,30,0.5,94215,2.0,0.0
uniform,30,0.5,67389,2.0,0.0
uniform,30,0.5,58477,2.0,0.0
uniform,30,0.5,41169,2.0,0.0
uniform,30,0.5,44373,2.0,0.0
uniform,30,0.5,13391,2.0,0.0
uniform,30,0.5,13265,2.0,0.0
uniform,30,0.5,92885,2.0,0.0
uniform,30,0.5,56788,2.0,0.0
uniform,30,0.5,44442,2.0,0.0
uniform,30,0.5,29545,2.0,0.0
uniform,30,0.5,4443,2.0,0.0
uniform,30,0.5,39454,2.0,0.0
uniform,30,0.5,10608,2.0,0.0
uniform,30,0.5,86974,2.0,0.0
uniform,30,0.5,83746,2.0,0.0
uniform,30,0.5,86361,2.0,0.0
uniform,30,0.5,42449,2.0,0.0
uniform,30,0.5,253,2.0,0.0
uniform,30,0.5,94754,2.0,0.0
uniform,30,0.5,91205,2.0,0.0
uniform,30,0.5,59127,2.0,0.0
uniform,30,0.5,78940,2.0,0.0
uniform,30,0.5,68847,2.0,0.0
uniform,30,0.5,55604,2.0,0.0
uniform,30,0.5,99258,2.0,0.0
uniform,30,0.5,44717,2.0,0.0
uniform,30,0.5,85405,2.0,0.0
uniform,30,0.5,15192,2.0,0.0
uniform,30,0.5,63894,2.0,0.0
uniform,30,0.5,57098,2.0,0.0
uniform,30,0.5,11035,2.0,0.0
uniform,30,0.5,61603,2.0,0.0
uniform,30,0.5,5779,2.0,0.0
uniform,30,0.5,30615,2.0,0.0
uniform,30,0.5,35184,2.0,0.0
uniform,30,0.5,52447,2.0,0.0
uniform,30,0.5,19117,2.0,0.0
uniform,30,0.5,18934,2.0,0.0
uniform,30,0.5,28902,2.0,0.0
uniform,30,0.5,11524,2.0,0.0
uniform,30,0.55,45240,2.0,0.0
uniform,30,0.55,23230,2.0,0.0
uniform,30,0.55,65155,2.0,0.0
uniform,30,0.55,82809,2.0,0.0
uniform,30,0.55,5677,2.0,0.0
uniform,30,0.55,52796,2.0,0.0
uniform,30,0.55,46897,2.0,0.0
uniform,30,0.55,90559,2.0,0.0
uniform,30,0.55,38775,2.0,0.0
uniform,30,0.55,16756,2.0,0.0
uniform,30,0.55,29551,2.0,0.0
uniform,30,0.55,73575,2.0,0.0
uniform,30,0.55,1104,2.0,0.0
uniform,30,0.55,90527,2.0,0.0
uniform,30,0.55,98995,2.0,0.0
uniform,30,0.55,35564,2.0,0.0
uniform,30,0.55,87119,2.0,0.0
uniform,30,0.55,81477,2.0,0.0
uniform,30,0.55,5862,2.0,0.0
uniform,30,0.55,66578,2.0,0.0
uniform,30,0.55,82077,2.0,0.0
uniform,30,0.55,24294,2.0,0.0
uniform,30,0.55,68937,2.0,0.0
uniform,30,0.55,78434,2.0,0.0
uniform,30,0.55,49941,2.0,0.0
uniform,30,0.55,77737,2.0,0.0
uniform,30,0.55,71425,2.0,0.0
uniform,30,0.55,49360,2.0,0.0
uniform,30,0.55,87525,2.0,0.0
uniform,30,0.55,58591,2.0,0.0
uniform,30,0.55,25439,2.0,0.0
uniform,30,0.55,62885,2.0,0.0
uniform,30,0.55,56,2.0,0.0
uniform,30,0.55,51267,2.0,0.0
uniform,30,0.55,40086,2.0,0.0
uniform,30,0.55,46016,2.0,0.0
uniform,30,0.55,38158,2.0,0.0
uniform,30,0.55,78286,2.0,0.0
uniform,30,0.55,45588,2.0,0.0
uniform,30,0.55,31886,2.0,0.0
uniform,30,0.55,4383,2.0,0.0
uniform,30,0.55,33200,2.0,0.0
uniform,30,0.55,65344,2.0,0.0
uniform,30,0.55,61010,2.0,0.0
uniform,30,0.55,47678,2.0,0.0
uniform,30,0.55,66684,2.0,0.0
uniform,30,0.55,76232,2.0,0.0
uniform,30,0.55,26255,2.0,0.0
uniform,30,0.55,73096,2.0,0.0
uniform,30,0.55,43438,2.0,0.0
uniform,30,0.55,5098,2.0,0.0
uniform,30,0.55,16858,2.0,0.0
uniform,30,0.55,31828,2.0,0.0
uniform,30,0.55,18561,2.0,0.0
uniform,30,0.55,37106,2.0,0.0
uniform,30,0.55,95865,2.0,0.0
uniform,30,0.55,6797,2.0,0.0
uniform,30,0.55,85634,2.0,0.0
uniform,30,0.55,3677,2.0,0.0
uniform,30,0.55,94215,2.0,0.0
uniform,30,0.55,67389,2.0,0.0
uniform,30,0.55,58477,2.0,0.0
uniform,30,0.55,41169,2.0,0.0
uniform,30,0.55,44373,2.0,0.0
uniform,30,0.55,13391,2.0,0.0
uniform,30,0.55,13265,2.0,0.0
uniform,30,0.55,92885,2.0,0.0
uniform,30,0.55,56788,2.0,0.0
uniform,30,0.55,44442,2.0,0.0
uniform,30,0.55,29545,2.0,0.0
uniform,30,0.55,4443,2.0,0.0
uniform,30,0.55,39454,2.0,0.0
uniform,30,0.55,10608,2.0,0.0
uniform,30,0.55,86974,2.0,0.0
uniform,30,0.55,83746,2.0,0.0
uniform,30,0.55,86361,2.0,0.0
uniform,30,0.55,42449,2.0,0.0
uniform,30,0.55,253,2.0,0.0
uniform,30,0.55,94754,2.0,0.0
uniform,30,0.55,91205,2.0,0.0
uniform,30,0.55,59127,2.0,0.0
uniform,30,0.55,78940,2.0,0.0
uniform,30,0.55,68847,2.0,0.0
uniform,30,0.55,55604,2.0,0.0
uniform,30,0.55,99258,2.0,0.0
uniform,30,0.55,44717,2.0,0.0
uniform,30,0.55,85405,2.0,0.0
uniform,30,0.55,15192,2.0,0.0
uniform,30,0.55,63894,2.0,0.0
uniform,30,0.55,57098,2.0,0.0
uniform,30,0.55,11035,2.0,0.0
uniform,30,0.55,61603,2.0,0.0
uniform,30,0.55,5779,2.0,0.0
uniform,30,0.55,30615,2.0,0.0
uniform,30,0.55,35184,2.0,0.0
uniform,30,0.55,52447,2.0,0.0
uniform,30,0.55,19117,2.0,0.0
uniform,30,0.55,18934,2.0,0.0
uniform,30,0.55,28902,2.0,0.0
uniform,30,0.55,11524,2.0,0.0
uniform,30,0.6,45240,2.0,0.0
uniform,30,0.6,23230,2.0,0.0
uniform,30,0.6,65155,2.0,0.0
uniform,30,0.6,82809,2.0,0.0
uniform,30,0.6,5677,2.0,0.0
uniform,30,0.6,52796,2.0,0.0
uniform,30,0.6,46897,2.0,0.0
uniform,30,0.6,90559,2.0,0.0
uniform,30,0.6,38775,2.0,0.0
uniform,30,0.6,16756,2.0,0.0
uniform,30,0.6,29551,2.0,0.0
uniform,30,0.6,73575,2.0,0.0
uniform,30,0.6,1104,2.0,0.0
uniform,30,0.6,90527,2.0,0.0
uniform,30,0.6,98995,2.0,0.0
uniform,30,0.6,35564,2.0,0.0
uniform,30,0.6,87119,2.0,0.0
uniform,30,0.6,81477,2.0,0.0
uniform,30,0.6,5862,2.0,0.0
uniform,30,0.6,66578,2.0,0.0
uniform,30,0.6,82077,2.0,0.0
uniform,30,0.6,24294,2.0,0.0
uniform,30,0.6,68937,2.0,0.0
uniform,30,0.6,78434,2.0,0.0
uniform,30,0.6,49941,2.0,0.0
uniform,30,0.6,77737,2.0,0.0
uniform,30,0.6,71425,2.0,0.0
uniform,30,0.6,49360,2.0,0.0
uniform,30,0.6,87525,2.0,0.0
uniform,30,0.6,58591,2.0,0.0
uniform,30,0.6,25439,2.0,0.0
uniform,30,0.6,62885,2.0,0.0
uniform,30,0.6,56,2.0,0.0
uniform,30,0.6,51267,2.0,0.0
uniform,30,0.6,40086,2.0,0.0
uniform,30,0.6,46016,2.0,0.0
uniform,30,0.6,38158,2.0,0.0
uniform,30,0.6,78286,2.0,0.0
uniform,30,0.6,45588,2.0,0.0
uniform,30,0.6,31886,2.0,0.0
uniform,30,0.6,4383,2.0,0.0
uniform,30,0.6,33200,2.0,0.0
uniform,30,0.6,65344,2.0,0.0
uniform,30,0.6,61010,2.0,0.0
uniform,30,0.6,47678,2.0,0.0
uniform,30,0.6,66684,2.0,0.0
uniform,30,0.6,76232,2.0,0.0
uniform,30,0.6,26255,2.0,0.0
uniform,30,0.6,73096,2.0,0.0
uniform,30,0.6,43438,2.0,0.0
uniform,30,0.6,5098,2.0,0.0
uniform,30,0.6,16858,2.0,0.0
uniform,30,0.6,31828,2.0,0.0
uniform,30,0.6,18561,2.0,0.0
uniform,30,0.6,37106,2.0,0.0
uniform,30,0.6,95865,2.0,0.0
uniform,30,0.6,6797,2.0,0.0
uniform,30,0.6,85634,2.0,0.0
uniform,30,0.6,3677,2.0,0.0
uniform,30,0.6,94215,2.0,0.0
uniform,30,0.6,67389,2.0,0.0
uniform,30,0.6,58477,2.0,0.0
uniform,30,0.6,41169,2.0,0.0
uniform,30,0.6,44373,2.0,0.0
uniform,30,0.6,13391,2.0,0.0
uniform,30,0.6,13265,2.0,0.0
uniform,30,0.6,92885,2.0,0.0
uniform,30,0.6,56788,2.0,0.0
uniform,30,0.6,44442,2.0,0.0
uniform,30,0.6,29545,2.0,0.0
uniform,30,0.6,4443,2.0,0.0
uniform,30,0.6,39454,2.0,0.0
uniform,30,0.6,10608,2.0,0.0
uniform,30,0.6,86974,2.0,0.0
uniform,30,0.6,83746,2.0,0.0
uniform,30,0.6,86361,2.0,0.0
uniform,30,0.6,42449,2.0,0.0
uniform,30,0.6,253,2.0,0.0
uniform,30,0.6,94754,2.0,0.0
uniform,30,0.6,91205,2.0,0.0
uniform,30,0.6,59127,2.0,0.0
uniform,30,0.6,78940,2.0,0.0
uniform,30,0.6,68847,2.0,0.0
uniform,30,0.6,55604,2.0,0.0
uniform,30,0.6,99258,2.0,0.0
uniform,30,0.6,44717,2.0,0.0
uniform,30,0.6,85405,2.0,0.0
uniform,30,0.6,15192,2.0,0.0
uniform,30,0.6,63894,2.0,0.0
uniform,30,0.6,57098,2.0,0.0
uniform,30,0.6,11035,2.0,0.0
uniform,30,0.6,61603,2.0,0.0
uniform,30,0.6,5779,2.0,0.0
uniform,30,0.6,30615,2.0,0.0
uniform,30,0.6,35184,2.0,0.0
uniform,30,0.6,52447,2.0,0.0
uniform,30,0.6,19117,2.0,0.0
uniform,30,0.6,18934,2.0,0.0
uniform,30,0.6,28902,2.0,0.0
uniform,30,0.6,11524,2.0,0.0
uniform,30,0.65,45240,2.0,0.0
uniform,30,0.65,23230,2.0,0.0
uniform,30,0.65,65155,2.0,0.0
uniform,30,0.65,82809,2.0,0.0
uniform,30,0.65,5677,2.0,0.0
uniform,30,0.65,52796,2.0,0.0
uniform,30,0.65,46897,2.0,0.0
uniform,30,0.65,90559,2.0,0.0
uniform,30,0.65,38775,2.0,0.0
uniform,30,0.65,16756,2.0,0.0
uniform,30,0.65,29551,2.0,0.0
uniform,30,0.65,73575,2.0,0.0
uniform,30,0.65,1104,2.0,0.0
uniform,30,0.65,90527,2.0,0.0
uniform,30,0.65,98995,2.0,0.0
uniform,30,0.65,35564,2.0,0.0
uniform,30,0.65,87119,2.0,0.0
uniform,30,0.65,81477,2.0,0.0
uniform,30,0.65,5862,2.0,0.0
uniform,30,0.65,66578,2.0,0.0
uniform,30,0.65,82077,2.0,0.0
uniform,30,0.65,24294,2.0,0.0
uniform,30,0.65,68937,2.0,0.0
uniform,30,0.65,78434,2.0,0.0
uniform,30,0.65,49941,2.0,0.0
uniform,30,0.65,77737,2.0,0.0
uniform,30,0.65,71425,2.0,0.0
uniform,30,0.65,49360,2.0,0.0
uniform,30,0.65,87525,2.0,0.0
uniform,30,0.65,58591,2.0,0.0
uniform,30,0.65,25439,2.0,0.0
uniform,30,0.65,62885,2.0,0.0
uniform,30,0.65,56,2.0,0.0
uniform,30,0.65,51267,2.0,0.0
uniform,30,0.65,40086,2.0,0.0
uniform,30,0.65,46016,2.0,0.0
uniform,30,0.65,38158,2.0,0.0
uniform,30,0.65,78286,2.0,0.0
uniform,30,0.65,45588,2.0,0.0
uniform,30,0.65,31886,2.0,0.0
uniform,30,0.65,4383,2.0,0.0
uniform,30,0.65,33200,2.0,0.0
uniform,30,0.65,65344,2.0,0.0
uniform,30,0.65,61010,2.0,0.0
uniform,30,0.65,47678,2.0,0.0
uniform,30,0.65,66684,2.0,0.0
uniform,30,0.65,76232,2.0,0.0
uniform,30,0.65,26255,2.0,0.0
uniform,30,0.65,73096,2.0,0.0
uniform,30,0.65,43438,2.0,0.0
uniform,30,0.65,5098,2.0,0.0
uniform,30,0.65,16858,2.0,0.0
uniform,30,0.65,31828,2.0,0.0
uniform,30,0.65,18561,2.0,0.0
uniform,30,0.65,37106,2.0,0.0
uniform,30,0.65,95865,2.0,0.0
uniform,30,0.65,6797,2.0,0.0
uniform,30,0.65,85634,2.0,0.0
uniform,30,0.65,3677,2.0,0.0
uniform,30,0.65,94215,2.0,0.0
uniform,30,0.65,67389,2.0,0.0
uniform,30,0.65,58477,2.0,0.0
uniform,30,0.65,41169,2.0,0.0
uniform,30,0.65,44373,2.0,0.0
uniform,30,0.65,13391,2.0,0.0
uniform,30,0.65,13265,2.0,0.0
uniform,30,0.65,92885,2.0,0.0
uniform,30,0.65,56788,2.0,0.0
uniform,30,0.65,44442,2.0,0.0
uniform,30,0.65,29545,2.0,0.0
uniform,30,0.65,4443,2.0,0.0
uniform,30,0.65,39454,2.0,0.0
uniform,30,0.65,10608,2.0,0.0
uniform,30,0.65,86974,2.0,0.0
uniform,30,0.65,83746,2.0,0.0
uniform,30,0.65,86361,2.0,0.0
uniform,30,0.65,42449,2.0,0.0
uniform,30,0.65,253,2.0,0.0
uniform,30,0.65,94754,2.0,0.0
uniform,30,0.65,91205,2.0,0.0
uniform,30,0.65,59127,2.0,0.0
uniform,30,0.65,78940,2.0,0.0
uniform,30,0.65,68847,2.0,0.0
uniform,30,0.65,55604,2.0,0.0
uniform,30,0.65,99258,2.0,0.0
uniform,30,0.65,44717,2.0,0.0
uniform,30,0.65,85405,2.0,0.0
uniform,30,0.65,15192,2.0,0.0
uniform,30,0.65,63894,2.0,0.0
uniform,30,0.65,57098,2.0,0.0
uniform,30,0.65,11035,2.0,0.0
uniform,30,0.65,61603,2.0,0.0
uniform,30,0.65,5779,2.0,0.0
uniform,30,0.65,30615,2.0,0.0
uniform,30,0.65,35184,2.0,0.0
uniform,30,0.65,52447,2.0,0.0
uniform,30,0.65,19117,2.0,0.0
uniform,30,0.65,18934,2.0,0.0
uniform,30,0.65,28902,2.0,0.0
uniform,30,0.65,11524,2.0,0.0
